Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2020-11-26,Citizen Kane,1941,https://boxd.it/1tDBdX,4,Yes,"Rewatched this in preparation for <i>Mank</i> and realized that I remembered very little from my first watch. What I had burned in my mind were Kane's moments in the newspaper, in particular when he finishes Leland's bashing review. I was jarred by that scene this time around. It's just so powerful and visually arresting.

Overall the biggest quality of the film is its thoroughly overwhelming and unrelenting narrative. It's balls-to-the-walls storytelling. Completely effective in portraying a man and his folly.

Also loved the scene in which the mayor attacks Kane and his folly. As the mayor says:
<blockquote> You're the greatest fool I've ever known, Kane. If it was anybody else, I'd say what's going to happen to you would be a lesson to you. Only you're going to need more than one lesson. And you're going to get more than one lesson.  </blockquote>
Rings true and too close to home. Beware of folly.

The film deflates a bit towards the end. Susan's part of the story feels less compelling, maybe because by that point Kane was already mostly a shell.

And for me to remember, as I had completely forgotten this, the rosebud stuff is a symbol of sentiment. Kane lived his life without it. He shows emotions twice: when he's a kid being abandoned and when he's an old man being abandoned. Rosebud, the name of his toy as a kid, is what he goes back to when he sees, in the latter, a reminder of that time (snow).",high,2020-11-24
2020-11-26,Mulan,2020,https://boxd.it/1tDCFD,1,,"Made me miss long plane trips, which is when I generally put myself through such ordeals.

Completely devoid of a soul. Inconsequential. No internal consistency. An endless sequence of innocuous yet unearned payoffs.",high,2020-09-12
2020-11-27,Mank,2020,https://boxd.it/1tITN5,3,,"Some fine moments but overall quite flat. Gorgeous and so on (still a Fincher) but come on. Often feels like a trivia movie.

I was also really put off by the characters and actors have totally wrong ages. Gary Oldman is married with a woman same age as his but he looks 30 years older (his character is supposed to be decades younger than him). Amanda Seyfried is the aunt of a dude that looks younger than her (her character is supposed to be decades older than her). I'm not big on verisimilitude but it's the kind of stuff that takes you away from the film.","low, cinema",2020-11-25
2020-11-29,Mangrove,2020,https://boxd.it/1tWVkn,2.5,,"Only really got going for me when the trial started. Then emotion and sensory flair kicked in. Until then it was not truly engaging, just appalling reality.","high, anthology, courtroom",2020-11-26
2020-11-29,Snowpiercer,2013,https://boxd.it/1tWVDz,4,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/snowpiercer/"">Prior review: ★★½</a>

Well this viewing has fully reshaped my perception of this film. First time I was stupid enough to let myself be so annoyed with the absurd premise that I was totally blocked from actually enjoying the film (I complained the movie did not embrace absurdity, when it actually whole-heartedly does). This time I accepted that it makes no sense to hold the film accountable for its stupid premise. The movie is incredibly effective in taking said premise and running with it. We are treated to a festival of amazing scenes and shockingly over-the-top characters. The fight scene with the masked guards in particular is so astonishing that it made me instantly realize how great this film is and how dense I had been the first time watching it. Bong Joon-ho <i>knows</i> how to amaze.

The film does lose power towards the end though, with the whole Ed Harris' talk and Chris Evans' sacrifice stuff falling flat. The very end is cool though.",low,2020-11-27
2020-12-06,Gone Girl,2014,https://boxd.it/1uKiTt,4,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/gone-girl/"">Prior review: ★★★½</a>

Tight!!! Liked it even more this time around. Gripping from beginning to end. The actual ending feels unearned but still works.","low, netflix",2020-11-28
2020-12-06,Girlhood,2014,https://boxd.it/1uKjaJ,4,,"""Profite!""

Then Vic goes and dances. It gives me goosebumps just to remember it. I never thought I'd cry to a Rihanna song, but there I was in tears watching Vic letting go, those girls enjoying themselves, giving in to happiness, daring to be happy and free. Sciamma films songs spectacularly.

The film works very very well. Gets a bit messy towards the end, as if Sciamma did not quite know how to deal with Vic once separated from the <i>bande de filles</i>, but she still ends it with a marvelous (if easy to anticipate) and hopeful shot.

As an aside, I finally completed Sciamma's filmography with this one, which I really wanted to do after being blown away by <i>Portrait de la Jeune Fille en Feu</i> in the beginning of the year. It's been amazing to see Sciamma's evolution, making great strides with each new film and going on to explore new territories after finishing her ""coming-of-age anthology"". There is no other director nowadays that makes me more anxious for their next film.","low, criterionchannel, cried, female-director",2020-11-29
2020-12-06,Zodiac,2007,https://boxd.it/1uKjmP,4.5,,"I love detective stories. I love tight, gripping storytelling. This film is an airtight, hauntingly gripping detective story. I therefore love this film.

What amazes me the most I think is how Fincher creates such a tense atmosphere that all ""Zodiac-suspect encounters"" are breathtaking, jolting ordeals. The kind of stuff Stephen King delivers in his best books. It's astonishing.",low,2020-11-29
2020-12-06,The Quiet Family,1998,https://boxd.it/1uKjvx,2.5,,"Unfortunately Korean humor often does not work with me, specially its goofiest kind, of which this movie is full of. Still fun and engaging though.","high, criterionchannel",2020-12-02
2020-12-14,Lovers Rock,2020,https://boxd.it/1vHUPR,4,,"I will never forget <i>Silly Games</i> playing, Martha looking up, Franklyn looking down, their movement. I have been thinking of that shot pretty much everyday since I saw the film. It's perfection. I don't know, McQueen manages to capture so much that it's hard to articulate it.

Ultimately this treasure of a film is focused on capturing that incredible feeling of losing yourself to music together with a crowd (a sentiment that I lived for for a good chunk of my life, so it hits very close to home). There is a nice romance and some tangential storylines intertwined but these are distractions from the real substance here, which is people reacting to music and each other enjoying it. It floats between the sensual and the kinetic, and often amazes (particularly in the Silly Games scene and the cathartic one towards the end with with people jumping around with abandon). What an achievement.","low, anthology",2020-12-12
2020-12-25,Ratatouille,2007,https://boxd.it/1wYXP9,3.5,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/ratatouille/"">Prior review: ★★★★</a>

Liked it less this time around. Quite fun and glorious ending, but the pivoting in the second act for the final setting feels too forced to be really compelling.","low, animation, disney+",2020-12-12
2020-12-25,Central Station,1998,https://boxd.it/1wYY8Z,3.5,Yes,"Had seen this when I was a kid and the scene where a security guard simply kills a shoplifter was engraved in my mind. That scene now seems a bit forced, in the sense that it fits the movie only in as much as it establishes the security guard as a Baddie™. That kind of utilitarian storytelling is pervasive to the movie, unfortunately. And yet there are so many tender and powerful moments, in which telling the stories of our people is enough, that the film still manages to be very effective, including with an ending that feels unearned but works wonderfully anyway.","low, globoplay",2020-12-13
2020-12-25,Emicida: AmarElo - It's All for Yesterday,2020,https://boxd.it/1wYYoN,2.5,,"Only the third act really did it for me. It was the only part of the whole endeavor that actually felt cohesive. The music, the background, the narration, all of it finally worked well together. Before they were all over the place. It did not help that Emicida's music, to me, loses a lot of its effectiveness when he is not rapping about his rage or his pain, which is much less common now than in the beginning of his career, and of which the first hour of the film has very little of.","high, netflix",2020-12-17
2020-12-25,"Red, White and Blue",2020,https://boxd.it/1wYYP5,3.5,,"Leroy in the locker room, alone, with his rage, breaking. Cuts to Kenneth in the bathroom, alone, with his rage, breaking. <i>That</i>. <i>Is</i>. <i>Power</i>. Wow, McQueen. The actual ending felt actually redundant after this amazing sequence. It's just Leroy and Kenneth voicing their already crystal clear, perfectly established, hopelessness. Others complained that cutting to Kenneth was unnecessary because we could read what was happening already without the cue, but this disregards how being on the nose can have an amplifying effect. McQueen knows you feel it, but wants to double down on this and thus multiply the effect.

Other than that the movie was mostly lukewarm for me, even though it had quite a few very enjoyable explosive moments of movement and sound.","high, anthology",2020-12-18
2020-12-25,First Cow,2019,https://boxd.it/1wYZfn,3,,"Much like <i>Meek's Cutoff</i>, the one other film I saw from Kelly Reichardt, it's nice to watch but feels a bit inscrutable. Ending is marvelous though.

A funny thing about this was that I knew nothing about it and for whatever reason I thought that this was really something like a documentary on cows. I was very surprised with how long it took for the cow to show up and that it was not the protagonist.","high, female-director",2020-12-19
2020-12-25,Ma Rainey's Black Bottom,2020,https://boxd.it/1wYZud,2.5,,"Loved Viola Davis in this. Every scene she's in takes takes the film to a different level. Unfortunately she only shows up occasionally. The rest of the time we are left with the super-all-over-the-place scenes of Chadwik Boseman. I did not like his character much, which ended up making me dislike a little bit his acting too, which seemed to eager. Ultimately I blame the poor structure of the film, which does very little to present itself not as a play.","high, netflix",2020-12-19
2020-12-25,"Crouching Tiger, Hidden Dragon",2000,https://boxd.it/1wYZKP,3.5,,"Mostly a kinetic masterpiece living in the interludes of mostly ineffective non-kinetic scenes. Although it feels utterly out of place, the flashback of Jen in the desert is what actually gives substance to the final act, which manages to be gripping even when people are not flying around trying to kill each other in the most beautiful way possible.

Ending is totally unearned but still cool.",low,2020-12-22
2020-12-25,Christine,2016,https://boxd.it/1wZ32H,3,,"Such a magnetic performance from Rebecca Hall. Such a strangely gripping narrative. It does drag a bit in the middle but never really stalls and still recovers to end on a very poignant note.

As an aside, I didn't know the real story this was based on so only just before the big twist did it become clear, which I count as a nice achievement .","high, netflix",2020-03-06
2020-12-26,Soul,2020,https://boxd.it/1xdRRX,2.5,,"Nice intro, specially the great-concept before/after-life. Then we have 22, a character I got tired of pretty quickly. Partially because of that the journey that comprises most of the film was really not engaging for me. It was <i>fine</i>, you know? But too many uninspired moments. Also I could not wait for the film to finally arrive at its predetermined destination, clear from early on but still very effective when presented. It's such a beautiful, powerful and important message that I wish the film had lived up to it.","high, animation",2020-12-25
2020-12-28,Another Round,2020,https://boxd.it/1xyLPj,3.5,,"What a majestic ending. A final moment of catharsis for Martin, torn between heaven and hell.",high,2020-12-27
2020-12-29,The Vast of Night,2019,https://boxd.it/1xHucx,2.5,,"The damn co-lead of this film spends 20min speaking at a ridiculous pace with a damn cigarette in his mouth, making it nearly impossible to follow the dialogue. It was so bad that even with subtitles I still had issues catching it. So yeah, I did not love the beginning. What follows is a slow build-up for any sort of actual drama, which starts about halfway through the movie. <i>Then</i> it gets interesting and it's a nice ride until the somewhat unsatisfying ending. Quite liked the tension that the film managed to create during the second half. Nice moments.","high, prime",2020-12-27
2020-12-30,Never Rarely Sometimes Always,2020,https://boxd.it/1xXfxH,3.5,,"Incredible portrait of our appalling reality. Very, very effective in depicting the pervasive violence, explicit or not, towards women. The focus is abortion, yes, but the journey towards it touches several other aspects.

The big scene here is the title one, which is the one moment in which Autumn breaks. Hittman builds the narrative in such a tight and seamless way that it's not necessary for anything more explicit to be said for the pieces to fall into place. Perfectly set up, perfectly paid off.

The main issue of the film is its somewhat weak immersiveness. One often enjoys the film merely intellectually.

I also disliked a bit the Bus Boy subplot. It was the one contrived element of the film, even though it provides one of its most touching scenes, with Skylar's sacrifice and Autumn's acknowledgment. That whole subplot also felt a bit like a shoutout to <i>4 months, 3 weeks, 2 days</i>, which did not help, given the sheer magnitude of that film.","high, female-director, youtube",2020-12-29
2020-12-31,Sound of Metal,2019,https://boxd.it/1y4XmH,3,,"Starts very strongly but becomes erratic as it develops. The procedural on learning to live with deafness was relatively less interesting, shining brightly pretty much only when Joe and Ruben interacted. I loved Riz Ahmed and Paul Rice here.

The final stretch also felt a bit unsatisfying. All of it is still compelling, just does not have the same impact.

And most importantly, I feel like the movie could have been much, much more effective if most of the time we were listening the world as Ruben was.","high, prime",2020-12-30
2020-12-31,Hard Boiled,1992,https://boxd.it/1y70id,3.5,,"Talk about intensity and ever rising the stakes. Mike D'Angelo did a good comparison with <i>Fury Road</i> in terms of you living for the set pieces to be delivered. However the setting being more mundane and the unexpected abundance of plot complicates the picture unnecessarily, which leaves the non-set-piece parts hard to endure. But those set pieces... wow.",high,2020-05-17
2020-12-31,I'm Thinking of Ending Things,2020,https://boxd.it/1y7pOD,4,,"This film kept me on the edge of my seat for most of its duration. The story is told in an irresistible way. This is my kind of horror. There are some moments that do fall a bit flat (the time shifts with the parents, the school dance) but even those still fulfill their role. I also loved the acting all around. The backbone of those amazing dinner and car scenes.

The one moment in which the film lost me was in the very end, when it became a bit messy and a lot of ""let me give you all the puzzle pieces"", even though it's still somewhat effective.

Some random notes:

- Made me remember BUFFALO'66 when I finally realized it was an idealization.

- Richard Brody talked about how the ""I'm thinking of ending things goes"" with women being abused by men by failing to escape. Agreed. 

- Mike D'Angelo points out how greatly directed the movie is, if the writing is not great. Don't quite agree on the writing part, though.","low, netflix, dinner scene",2020-09-12
2021-01-02,The Last Stand,2013,https://boxd.it/1ylqrt,3,,"A fun way to end the year! I expected this to be a nice action film given being from Kim Jee-woon and starring who it does, and indeed it is. Surprisingly over the top too, which was quite welcome and fit well the absurdity presented.

The build-up for the Baddie™ escaping and so on was meh, but the town build-up compensated. When things really started going then it got much more engaging.  Big Arnie delivers! Welcome to Sommerton!","low, youtube",2020-12-31
2021-01-03,Basic Sanitation: The Movie,2007,https://boxd.it/1yzDjv,3,,"Kinda bland and ineffective but really gets going when filming starts, being often <i>hilarious</i>. It's just awesome to see these amazing actors doing great, inspired comedy. I wish there was less drama, which just does not work, and the build-up was shorter, but the second half is good enough to make up for both.",high,2021-01-01
2021-01-03,Education,2020,https://boxd.it/1yB8H1,3,,"Feels a bit like two different movies that did not get an opportunity of being merged together properly, namely one about the structural racism in the education system and the fight against it; and one about Kingsley living through it and being shaped by it.

Probably a compromise for having McQueen making so many interesting, visually arresting films in sequence, but the short runtime often hurt <i>Small Axe</i> entries, and <i>Education</i> was the one in which that feeling was stronger.","low, anthology",2021-01-01
2021-01-03,The Woman Who Ran,2020,https://boxd.it/1yCi7J,2.5,,"I love how Hong Sang-soo films dialogue and I love the <i>epic banality</i> of it all (kudos to Mike D'Angelo for the term), but sometimes it backfires, which I feel like it did here. Hong often achieves transcendence via repetition in a crescendo, but not even that saved it here, mostly because there was no crescendo.

What was really interesting though was the apparent message that Kim Min-hee will finally start doing films with other people. Hopefully it'll be refreshing for Hong too.",high,2021-01-01
2021-01-04,Possessor,2020,https://boxd.it/1ySya7,3.5,,"A very, very intense journey with a somewhat deflating destination, which kinda leaves the impression of a hack, particularly because of the focus on visuals above all else in said destination. Still, visually astounding. Also has a superb cast. And the scene in which the ""carry-over"" (?)  becomes explicit is genius, both visually (that mask!) and in tone.

I also loved the credits, with its yellow pallet that somehow fits perfectly with the film.","low, enhanced-by-credits",2021-01-02
2021-01-04,"Monsters, Inc.",2001,https://boxd.it/1ySEi7,4,Yes,"Relative to how I remembered: a bit less funny (while still being a lot), as gloriously adventurous, and more touching and endearing. 

Pure bliss of a movie. Tight!","high, animation",2021-01-03
2021-01-05,Unstoppable,2010,https://boxd.it/1z0qdj,3.5,,"What a ride! Great how this perfectly reflects the train: starts slowly, gets crazy fast and only ever reduces speed when suddenly stops. Did not care much for the characters other than Frank, mostly because of Denzel's enormous presence, but not a big issue. And I particularly loved the quick cuts/sudden close-ups/messy news footage style used to amp up the train action.","high, youtube",2021-01-03
2021-01-10,Finding Nemo,2003,https://boxd.it/1zI6hD,2.5,Yes,"For most of the run-time the film feels like a carelessly-stitched-together collection of set pieces and plot-advancing scenes. The transitions here are not good. I also did not find most of the characters very captivating, with the exception of Dory, which really shines. Honorable mentions to the starfish and the pelican. It's a pity in the end because I think there are many nice ideas here, even so that I still remembered several key aspects even though it had been many years since I last saw it, but the story and characters around them are lacking. 

Silver lining is that the last third (? basically from jellyfish-part on) is much stronger and funnier (although there is that incredibly on-the-nose ""let it go"" whale part), and the final showdown in the dentist's office is genius.","low, animation",2021-01-08
2021-01-10,Brazil,1985,https://boxd.it/1zNofl,3,,"Many of the jokes I enjoyed merely intellectually (""that's clever, nice""), but quite a few landed magnificently. These are the best moments of the film. The narrative never really immersed me, even though it hooked me up somewhat midway through until when Jill becomes a constant. The absurd reality, like numerous jokes, I also could only admire. Quite nice, yes, but does not resonate strongly anymore.

Also I was very confused by the title. For the longest time I thought it'd tie in to more than just the song.","low, prime",2021-01-09
2021-01-15,Lupin the Third: The Castle of Cagliostro,1979,https://boxd.it/1ACy11,3,,"Required some adjustment in the beginning (due to my lack of familiarity with Lupin and friends, as well as the animation a bit) and took a little bit to build up speed, but then it was pure joy for pretty much the whole last hour. I also was astonished by the moment, midway through, when Lupin got shot. Cinematic perfection.","high, animation, netflix",2021-01-13
2021-01-18,The Call,2020,https://boxd.it/1B5bud,3,,"The ending is so cheap, hollow, and misguided that almost retroactively erases the film. It's such a pointless and nonsensical retcon... all in service of shock for shock's sake. There are glimpses of that counterproductive urge in the film, but they're mostly drown out by the thrilling and immersive narrative. Messy, yes, but quite effective. Which only makes you hate the ending even more... ugh.","netflix, low",2021-01-16
2021-01-22,Tremors,1990,https://boxd.it/1BDEVP,3,Yes,"Some bad acting and the humor makes you cringe, but dynamic enough that you're hooked on throughout. What was really a revelation to me though is that there are other <i>four</i> films leeching off on this. Can't see myself ever watching them but wow. I guess they took the <i>Dune</i> rip off too seriously...",low,2021-01-20
2021-01-24,They Live,1988,https://boxd.it/1BTj9n,3.5,,"Mesmerizing from beginning to end via sound and images. Love the high concept. Love the action (highlights are Holly hitting John in the head, the RELENTLESS fist fight, the close-ups on the gun barrels as they fire). Did not love much John, though, but still the robotic performance somewhat fits with the idea of a random person thrown into revolution.",high,2021-01-21
2021-01-24,The Wild Bunch,1969,https://boxd.it/1BTjyn,3.5,,"From the moment the ants eat the scorpions, together with the entrancing credits introduction (I'm a sucker for these freeze-frame moments, also love it in <i>Blue Collar</i>'s opening), I was hooked up. Certainly helped that total mayhem ensued. That proved to be an early peak, however, because from that point on the film was mostly just fine (tasteless humor aside), some occasional highs aside. The film only really surges again once the wild bunch goes on to rob to train, keeping that level through the end.",low,2021-01-22
2021-01-26,Once Upon a Time in the West,1968,https://boxd.it/1CdxQl,4.5,Yes,"This film has everything that makes cinema absolute. It's abundantly clear, from its <i>tour de force</i> of an opening, that we are in for the time of our lives. Which the film delivers. Magnificently. The final showdown in particular miraculously lives up and then some to the high expectations built up for almost three hours. It is a perfect combination of both sheer power and obliterating emotion. I was left in tears with the revelation of Harmonica's and Frank's history, which I had absolutely forgotten since my first watch. It's the kind of moment that even if you want to resist intellectually (as the facts themselves might not seem very compelling) you're just overwhelmed by the presentation. I absolutely love it.

Incredible as it is, the film still has two significant flaws: its rough patch in the middle, when the film becomes a bit thin and ordinary with the whole train, auction etc shenanigans; and Cheyenne's death, which I again found very unsatisfying... I think it irks me so much because it's badly set up, which stands out in comparison to everything else in the film being so carefully constructed.","high, criterionchannel, cried",2021-01-23
2021-01-26,WALL·E,2008,https://boxd.it/1Cdy7h,4,Yes,"Just perfect for so long. Peaks when WALL-E and EVE dance through space. Beautiful and magical. From then on it becomes mostly a so-so adventure with meh stakes, which does still works well enough (mostly because WALL-E and EVE are such great characters), although it ends on a low note with whole Maybe-Dead-WALL-E thing falling flat. Feels a bit sloppy even. So an amazing film overall, but still a bit of a let down.","low, animation",2021-01-24
2021-01-31,Monsters University,2013,https://boxd.it/1CRqsB,2,Yes,"Talk about a misguided effort. So much of the film falls flat that little moments that work (a joke here, a thrilling scene there) are magnified way beyond their actual value. But the worst are the scenes that only make sense in the context of <i>Monsters, Inc.</i>. You can't take seriously a movie that goes out of its way to set up a totally unnecessary and forced origin story for an absolutely impersonal rivalry in another film.

All that said, this looks good, is dynamic enough and shows Mike often enough to still be quite enjoyable.","high, animation",2021-01-28
2021-01-31,Swallow,2019,https://boxd.it/1CVgJZ,3.5,,"Just exquisite throughout. If nothing else this would already be a delight solely for its compositions. It looks stunning. But we also get an intriguing and immersive storytelling, helped quite a bit by a great performance from Haley Bennett. So yeah, good movie!

The main issue here though is that at some point the film changes gears from following Hunter's struggle to the nuts and bolts of fixing it. The result is formulaic and a bit unconvincing (thinking of that birthday sequence), leading to an ending that while powerful is not near as effective as the first part of the film was.",low,2021-01-30
2021-02-07,Inside Out,2015,https://boxd.it/1DSdy3,3.5,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/inside-out-2015/"">Prior review: ★★★★½</a>

Big drop since my first watch. I still greatly admire the world-building and I mostly love the way Riley is driven by headquarters, which I find brilliant and beautifully executed, other than this one moment in which she flickers between knowing and not knowing hockey (it does not make sense). But I often failed to connect to the film, specially through the first half. It only really got going for me when Sadness (both the character and the mood) started to dominate, which is around the part when Bing Bong cries and she talks to him. Only then it went from ""what a nice series of facts"" to ""what an interesting film.""

BTW Bing Bong actually is the one character of this movie that I could really connect to, as the other characters mostly feel like transparent vessels for conveying the filmmakers' vision. I didn't like every Bing Bong moment, but when I did though it was devastating. Sadness talking to him on the cliff and his sacrifice are my favorite moments of the film, the second one in particular, which completely overwhelmed me.

And talking about characters, I hate Joy. :) Good that she eventually notices Sadness and stops being a complete jerk, but still, hateful.","high, animation, cried",2021-02-03
2021-02-07,One Night in Miami...,2020,https://boxd.it/1DSjND,3,,"Took long enough for this to start shining, but when it does (i.e., when the four men start going at it) it is very nice until the end. Loved the acting all around, <i>specially</i> Leslie Odom Jr.. I was a bit shocked to see his name in the credits because I'm obsessed with Hamilton's Aaron Burr and still didn't recognize his voice (I only ever listened to the recording). Here is hoping his movie career takes off, because his Sam Cooke, and that ending performance, were a marvel.","high, prime, female-director",2021-02-05
2021-02-07,The Night of the Hunter,1955,https://boxd.it/1DSkIz,3,,"Loved a lot of this, particularly Mitchum, but hated the kids. So much of this film relies on them, specially on John, that I couldn't help but get detached whenever their wooden expressions showed up, which is to say: quite often. Still I should revisit when I'm less grumpy (i.e., not in the very end of the working week).","low, criterionchannel, napped",2021-02-05
2021-02-08,Atonement,2007,https://boxd.it/1E97Hx,3.5,,"We are only allowed 49min33s of blissful, mesmerizing, all-encompassing cinema. From cast to language to facts it all just fits wonderfully together. I was having a great time and looking forward for the rest of the ride. But well, at 49min34s things start to change. Story gets lost in an increase of scope, addition of so-so actors (sorry Romola Garai), distracting long takes... it's not that it's bad, but feels like another, lesser movie. On top of it, ending falls pretty flat. But we will always have those first 49min33s.",low,2021-02-06
2021-02-08,The Guilty,2018,https://boxd.it/1E98oL,3,,"Surprisingly gripping for a film following a guy who is on the phone 95% of the time and that has all of two minuscule offices as locations. It's just very well constructed and acted. Even the misguided redemption arc is presented effectively, somewhat saving a moment I had been dreading ever since it became clear it was coming. So yeah, problematic film, but really good.","high, prime",2021-02-07
2021-02-12,The Green Fog,2017,https://boxd.it/1ECNlr,2,,"Had no idea this was about <i>Vertigo</i>. I was actually puzzled why they were not using <i>Vertigo</i> footage, given that so many things seemed to point to <i>Vertigo</i>. So much going on with the chaos onscreen and the funny bits (some of the ""conversations"" are really good) that I did not have much time to think about that as well. Although I caught myself several times getting detached from the film. Just very rarely compelling, and mostly due to the score. And when there are bodies falling I was finally certain this was about <i>Vertigo</i>! But I was already almost certain because of the green fog. Man, what a silly movie. Must have been a lot of work though.",criterionchannel,2021-02-11
2021-02-15,Malcolm X,1992,https://boxd.it/1F2xBv,4,,"Denzel absolutely mesmerizing. Narrative is <i>tight</i>! First hour did not immerse me so much, although still gripping, but after that it took off magnificently.","low, prime",2021-02-13
2021-02-15,Space Sweepers,2021,https://boxd.it/1F2xN7,2,,"Really nice setting initially but things start to derail quite fast. Being overlong really does not help. After the fascination with the setting wears off it becomes quite a struggle to follow this. But still, nice concepts.","high, netflix, napped",2021-02-13
2021-02-23,I Care a Lot,2020,https://boxd.it/1Gedfx,2,,"Rosamund Pike is good. Peter Dinklage is good. Dianne Wiest is good (other than when doing a <i>judoca </i>impression for the sake of the plot). Beginning is cool. Often enjoyable, given the above. And that's about it. 

There is so much contrivance here that at a certain point this became mostly hate-watching for me. I guess the last drop was that horrendous kidnapping-in-the-nursing-home scene. The kind of scene that makes you foresee the rest of the movie and dread it. But I was not ready for the finale. A big issue of this film is how it relies on you rooting for people that I'd not hesitate to consider worst than murderous drug dealers, really. It only tries to acknowledge this in the very end with an ineffective twist, barely setup and which falls completely flat. Terrible.","low, netflix",2021-02-21
2021-02-26,But I'm a Cheerleader,1999,https://boxd.it/1GFXc9,3,,Lots of fun! And perfect casting of RuPaul.,low,2021-02-25
2021-03-22,Nomadland,2020,https://boxd.it/1JWewJ,4,,"The music of this film broke me, little by little, so that eventually every time it swelled I started crying. It just carried so much melancholy, it resonated so deeply with this beautiful, beautiful story. It left a hole in me. 

To absent friends.","high, female-director, cried",2021-03-21
2021-04-05,Good Morning,1959,https://boxd.it/1LOg8L,3.5,,"Slowly but surely took me from mildly interested to thoroughly invested, one exquisite composition at a time. The simple theme takes a while but eventually surfaces, with such candor that I caught myself crying for reasons I could not really articulate. Life, presented sincerely, just overwhelms me.","high, criterionchannel, cried",2021-04-03
2021-04-18,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/1NLpEN,4,Yes,Yet again I think the biggest issue of the film is Lothlórien and the squandering of Galadriel. Specially after the peak that is Moria.,"low, youtube",2021-04-17
2021-05-17,Mission: Impossible - Fallout,2018,https://boxd.it/1RNXMB,4,Yes,This shit holds up!!! It's a pity the film ever leaves Paris. Pretty much perfect until the final stretch. The whole helicopter showdown however had me again deflated.,"high, netflix",2021-05-10
2021-05-17,The Father,2020,https://boxd.it/1RO7ep,4,,"Talk about a disorienting narrative. Such a wrecking, visceral tale of vulnerability. Beautiful in how it depicts Anthony's plight. Beautiful in how it depicts Anne's pain. Just beautiful.

My one grievance was the on-the-nose ending. The whole film felt like one big emotional crescendo but then it ended in the opposite direction.","low, cried, youtube",2021-05-12
2021-05-22,The Lord of the Rings: The Return of the King,2003,https://boxd.it/1Sq9U9,3.5,Yes,"That Theoden speech, man...","low, youtube, cried",2021-05-15
2021-05-30,The Matrix Reloaded,2003,https://boxd.it/1TuH4X,4,Yes,"I'm baffled by how much better this movie is than I remembered. There is a lot of ineffectiveness in the character relationships, but the world building is compelling and the action is exhilarating, specially the gigantic back-to-back-to-back-to-back-to-back set pieces, from Merovingian's palace to the freeway, dominating the film. I was hooked up the whole time after the Zion party. Also, to my utter surprise, I liked the Architect scene! It creates tension and intrigue! Sets up the stakes for the actual ending!

I read the other day a piece about how this movie was actually good and gets bashed because of the terrible impression left by <i>Revolutions. </i>Rings true now.","low, netflix, female-director",2021-05-29
2021-07-03,The Matrix Revolutions,2003,https://boxd.it/1XScqd,3,Yes,"Starts confusing (the whole Bane thing is silly, the train station stuff kinda meh), but is very strong until the shitshow fight between Neo and Smith. So as with <i>Reloaded</i> I liked it much more than I expected. Cool!","high, female-director, netflix",2021-06-12
2021-07-03,Luca,2021,https://boxd.it/1XSj6z,2.5,,"As with <i>Aladdin</i>, very annoying that only the protagonists speak American English as natives. Either have everybody speaking as natives or nobody.

Overall, this film feels like a Ghibli movie but without a wow factor.  I was often actually wishing I'd go watch <i>Porco Rosso</i>.","high, animation",2021-06-20
2021-07-03,Wrath of Man,2021,https://boxd.it/1XSkpx,3,,Entrancing! May not be very emotionally effective but I was hooked up from beginning to end. Lots of Mann vibes were a joy as well.,high,2021-06-20
2021-07-04,The Tomorrow War,2021,https://boxd.it/1Y2J37,2.5,,"Actually quite nice for the longest time. The nonsensical setup works well enough and the action is great, much fun. Really, that's how you do insane killing machine aliens. The last hour is a kind of a drag, though, with an absolutely ridiculous, ineffective and distracting plot. Kinda how I feared the whole film would be before I started. But oh well.

btw the number of ripoffs is impressive. To the point that looks intentional, so maybe I just missed something.","low, prime",2021-07-02
2021-07-08,The Hateful Eight,2015,https://boxd.it/1YEqoB,4,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/the-hateful-eight/1/"">Prior review: ★★★★</a>

Still very much love this film. This time around I think I can pinpoint where it loses me: part 5 is a drag, breaks the rhythm (which does hold pretty well at part 4) and does no favor to part 6, which is itself not that effective.
","high, prime",2021-07-03
2021-07-14,Blow Out,1981,https://boxd.it/1ZB9Kt,4,,"From the very beginning this film had me absolutely mesmerized. I often caught myself not only watching but also just admiring the compositions. The narrative seems a bit weird at times but never really slows down, keeping you alert throughout. Lots of fun!","low, criterionchannel",2021-07-10
2021-07-14,The Gift,2015,https://boxd.it/1ZBbud,3,,The ending asks too much of us (both in ignoring how it can be voided but also in giving it a pass for terrible taste) but overall this works very well.,"low, hbomax",2021-07-11
